model,type
150a86c2-ab3f-44f0-a2ae-33a5d7c2823e,Cylinder
4b8ab3f9-13ca-4f73-819b-aa2597b58e13,Sphere
73c3e525-c698-4dae-8416-1b3736ff7a64,Torus.077
b3e5e585-f439-4cb3-8b22-8428f1baac03,Torus.078
cca586a2-050c-4ce0-a417-85d49babab5c,Cube
ed6875b1-40ab-418e-9cda-d48aab4203d2,Cube
65a5ac5e-4aa4-40c0-8596-c884f98af8cb,Sphere
89d7fbb1-737a-40f3-bd38-4b36ddd2b794,Cube
5704a19a-82da-4f43-8a2e-9a7fe977f4fd,Torus.079
4bf9dc93-9ac0-460d-8baa-d65c25b8ad1d,Cone
621066d7-551d-49f7-876b-2aa225071860,Cube
4d13f700-0a48-4f75-84fb-19afd8ae349e,Sphere
a42bf3d0-4f72-48a9-8c18-6a54581ea741,Cube
4ce04091-6da0-446a-8bd6-38c0726ba94b,Torus.080
b162a859-1424-48bd-bdce-85aa67933202,Sphere
3d6befd8-5b39-48f4-9de2-2d3085cf847d,Cone
71dfad86-805c-47ce-b2a0-ae5c18df6c27,Cone
20bec328-bb5c-4a90-96fe-1e14db28f405,Cone
ab798305-e8f7-4dc2-82b3-f5065841c954,Torus.081
37fe7632-7f54-43c9-83ee-88070fc4c72d,Cone
d3c51944-908f-45d9-ac72-3ddf91e67a71,Cone
5fa839de-eae1-4cc7-a37c-a38014e308d8,Sphere
6e7edaab-8f46-454b-b372-c1c4afc881c0,Cylinder
f5fca418-9442-43f1-9a44-7a28d1422455,Torus.082
86f31349-a247-430a-8d8f-8a70b25a4e8f,Torus.083
88b9ca7b-e0aa-4d08-af55-9cdabba7153c,Torus.084
8719f8fe-894a-4ea0-93bd-72d349ae451e,Torus.085
101f5b5e-5714-448f-8dd5-816b1d5170c1,Cone
07a2b718-a620-4394-aa46-b3d92e3566c9,Torus.086
5ccaa1f6-f147-40af-aaca-ec1e61e11aee,Sphere
8372628e-3346-46ee-8deb-9b37b986b9e3,Cone
ae8b2073-434e-441f-9c44-b763a7392966,Torus.087
f268ef58-fba8-4132-a0fa-8236a750f2d4,Sphere
ce49702f-16d2-4862-ba31-c8077d3df724,Cube
f07aeaf7-2712-4e6f-b91d-7fa155e55d81,Torus.088
4f7844b5-3ebd-4e43-9c12-55d8f0259435,Torus.089
5bb38817-40ec-423c-833f-0b341647c342,Cube
07890a7c-47aa-41a0-9f9b-34cb750100d5,Torus.090
97c3e60f-88cd-452d-92ea-c18cb5aca8c4,Sphere
9d5951d5-9c44-488a-bf95-12f1837155cf,Cone
b5dfb7e1-9b4c-43a1-bcbe-f760373916e0,Cylinder
f6d3cddb-f603-47ea-879c-aa7833d842b8,Sphere
46c953ba-a677-43b0-8c91-caa95c2262e5,Sphere
fc9f631e-54c3-4099-b189-b026d474c032,Torus.091
2739e1ff-e514-4d20-8c40-ced30cccbd19,Cube
4546656e-4253-443a-96fe-8cc38176333e,Sphere
f873de9c-1d48-4228-a950-240adfb18407,Torus.092
a2ee47ef-4e92-450c-a8ca-7bb322d6f77f,Cone
c2d4f7fc-61e7-4c2c-83b1-fc58426a7f86,Cylinder
cef130f6-a0cc-4bb9-8262-afc212c29f8d,Sphere
ff185f44-5e52-4a4c-8e59-7c70494713a8,Cube
1c32d828-f264-49a7-a9aa-e5d9b603426f,Cone
b0d45aea-cc9c-4805-9ea5-4a2008521a83,Torus.093
c32118ad-51c3-4938-9a43-cd1305a4fc11,Torus.094
34942dbe-5892-45fd-8e5a-f192407f0b43,Torus.095
b8117fc7-a723-4c5e-9296-ae17d9d49e8d,Torus.096
a7a2911c-69fe-437b-816f-0ddd88c2d161,Cone
82a9ef9a-c21f-418a-b9f8-6b7f0ef04410,Cube
9a32608d-d79b-4c06-bdeb-99f57530d4fc,Cube
62bfd182-9b93-46dd-8adc-980d8b434845,Cone
f074d8ea-ae92-4637-a390-9ca394961e42,Cylinder
1272a65d-db8b-4eee-b1ea-f2f0d0af96cb,Cone
4202986b-426a-494a-b7e2-5bb7a7d42893,Sphere
63af7747-5426-482f-8280-1f859c513356,Torus.097
707f2eca-e431-42a7-bb87-bbbc4a0fe726,Sphere
5af6945e-181e-411b-91ec-ff9bb0d4343d,Cone
9d62c2ec-75b8-4d28-8097-bd166cbc9805,Sphere
b1f5ece0-8b64-4f4c-855c-720aa64a5314,Cone
beaee8fa-e410-4578-9b13-263f59e5064a,Cone
df311f39-f540-43b0-983a-937ee714e25f,Cylinder
af363135-4690-485c-8270-fea0be662692,Cube
1f868851-f18f-4fd9-8a52-96334b83a52c,Cube
ea4be2af-fc53-4c98-bdfc-5f1584864ba4,Sphere
77868809-f31a-4712-9db3-24d7c07bda52,Cylinder
dd5c8930-921f-4487-bce6-15f64e427ddd,Torus.098
7c7a8a96-1a78-405f-8259-f744d89dbfc5,Sphere
625dcda6-fc45-498d-8ed2-8b1cd0681482,Cube
d2db97ec-6035-4d9e-854e-683e41a55f25,Torus.099
ec7fce23-80af-424a-814d-0f25efeae467,Cone
ffc0b852-fe01-4e3b-b67e-c2d0ff0ce833,Cylinder
c947463d-c398-44e3-b12f-1ce49568a2f6,Torus.100
a1b8d1da-2810-41ca-ac6c-625d451f0fda,Cone
0ca0c244-8039-44e3-af4a-f60efe85ef63,Cone
46391c3e-3a4a-44a3-bc9c-1565e9b7e368,Torus.101
401cdab5-dc07-4f12-bd81-739e3b2a457c,Cylinder
3e1100e3-3b0a-4583-a07b-284339ad1ac4,Sphere
92a3c61c-4039-40ff-908b-40f28d013c7d,Cylinder
77d67e29-11d0-4984-8c3c-98aa2aeb1145,Cube
786d8925-bd7c-4a70-a60c-356b3486cd25,Cube
b24acd08-a285-47f0-828c-477b4e4d54ee,Sphere
180ff419-dc0c-490e-b8fa-f2d73f86d130,Sphere
bdc58967-2186-46cf-9bf3-9de079ccbc7f,Sphere
2fe03a9c-1cf0-4be5-bbdf-126da9756a0b,Torus.102
0c5f87d1-212c-427d-92d6-057a23beb206,Torus.103
5c614c1c-f47d-41eb-96a8-f8f90a2ef438,Cylinder
19947126-709e-4cfc-bab6-064abf2529e7,Cylinder
936f5827-b351-4d77-b754-c65e82e428cb,Cone
50b5d580-36b1-4536-a2c1-4a8ab0a6555e,Sphere
e9fc751c-8fa5-404a-9177-41a34f180942,Sphere
7fd7eb7e-1366-4c17-81c0-ef58ab579524,Sphere
b2e2b814-7106-4bf6-9bed-b4d4a501a75d,Sphere
6941f9e1-90c8-4412-8fa9-0ae792b8f96c,Cube
ba665a72-b170-47a7-98a8-45d29b953926,Cube
29bb06dc-1950-410a-b365-a4c8ba5f3ef1,Sphere
88147afd-ab9f-455c-a1b8-8914cc512eca,Cube
dd59eb1d-636c-4282-9171-3de69520751c,Torus.104
50f9464b-6c8b-442f-b38b-06ed8dac0c87,Cone
05501e31-eaa8-4db7-a0e4-0df932be886a,Cylinder
b2f0b6f2-b70f-475a-a307-39532c46f90d,Cone
70bb9233-25a3-40d1-a053-a6c1aac6e989,Sphere
8903423a-7c22-48a9-9406-34f3cc8bd027,Torus.105
e9830592-95f7-4e78-8f20-d4da2f47ed27,Cube
ee4055e4-a479-45b6-babb-81e96d71906e,Torus.106
05c49811-723c-4e7a-ad1f-fc8bb16d51f5,Cube
c086dfe7-493b-4202-bef8-afaabba6d2c1,Torus.107
faab81c1-cfd0-4c8c-9be9-434dbcce319a,Torus.108
4e316ed6-e5c0-4801-9ba8-02389134338c,Cone
c5fb1a14-355f-4e67-92b4-43cdd0f7f19d,Sphere
46d0df3e-4387-4590-b473-543d13794fa3,Cube
3fbef8bd-5da2-483f-b52c-e19bdc5e0df3,Cylinder
b7333d30-5d0d-4aa8-9c77-a3bcbafa7c13,Sphere
444b6d21-8896-4db6-9057-2189030fe21e,Torus.109
431cc94a-2c9c-4852-88d8-f47769fe5cda,Sphere
8e2bd40d-37ee-4624-ba6d-0a8c99ac00c8,Cylinder
664a163b-4d12-4c68-8a1a-e3fae8f25816,Cube
892d7dad-52ac-4c78-ab1d-d1aea0f0452c,Cube
a7b2b490-eaab-4aca-bae8-3dac299d69c6,Cube
f15149e6-dd92-48c1-b7d2-1b8809119e22,Torus.110
bc6cc0af-0fd8-4020-9712-1231b564241e,Cone
5bfb1ced-c4dc-48fa-88c1-212156752b83,Cone
261e5b12-3744-4ccd-ad35-3e9bf28624fc,Torus.111
ba87e8a8-5cce-45fa-9d4e-7c5a68db04a9,Torus.112
843c8abc-b45b-4366-907f-b2754046c084,Torus.113
72b59d4b-57b5-4ee8-930d-ecf608f90d16,Sphere
eeecac0d-d146-4158-9909-b50caf7fd870,Cylinder
cd8ec06f-9de1-4095-9e8e-941921fc8fd8,Torus.114
9542aaa0-5d4b-4191-9a44-817fd9eb2389,Cone
a176d393-4eac-44f7-bd20-37dfbdb8f61b,Torus.115
ac07f7d6-56be-410f-bedb-c535886ce403,Cube
22ff462c-7d96-4bf3-90a8-5549ba9babdb,Sphere
0b28c43e-43bc-4972-9d99-6701a01e2a23,Torus.116
45320e37-e371-4b7f-830d-bffba93dba1f,Torus.117
20bc97de-c897-4da4-a0c1-195a2e8c46dd,Cylinder
5efd15eb-8f10-491e-a07b-e4dd0b895afb,Torus.118
407e1837-bce5-4251-aadc-582c7527892e,Cylinder
9404fc2b-078e-4c9a-955f-d2884f9292ed,Sphere
3f021d97-2a7c-42d8-81ee-20b4658fd907,Cylinder
78f1c02b-b4b8-485b-9242-87c3ada09de9,Cube
f16a6851-31e7-4d91-b565-b9d54467d9ea,Sphere
7cba547c-b97b-429e-bb9c-a0e09815e56a,Cube
12533065-b71c-4521-bf19-3bc5588be362,Torus.119
9b066fcf-cc71-4430-9191-5f7b04da6920,Cube
a6c84b0c-d558-4cd6-9571-ca5625d09536,Torus.120
0dbaa5f1-ba7b-4851-a232-275d09104e74,Cylinder
81e95f06-9025-43d3-b04f-b44b9a128c8b,Sphere
94844cc0-3d12-4485-ad06-268156c4ace3,Sphere
ba1db958-bd89-41b3-b4ed-e4a1b35def22,Torus.121
67fa081a-9b7b-43a6-972c-cc22fc6d6afd,Torus.122
4820fc7d-a602-4190-b3db-cb8881f5fc5f,Cube
3e848ab7-6a14-46b9-b268-73c59640673a,Sphere
9d8135e1-8c59-4b19-ba03-199126a8b759,Cylinder
fce5d85a-7b44-4e83-8ade-9451fec3265d,Cylinder
6005b352-5673-45f0-9c71-68eef28ffd4d,Cylinder
a8a168b3-986f-4755-8bbf-86cf71369bbc,Cylinder
0cc23862-3500-45c3-be94-7a910cccea7d,Sphere
f55b82bf-b3b1-4b10-8dd1-f11905adccf7,Torus.123
fc966b5f-3043-47d5-8f98-7e9fd2656439,Sphere
4659b7aa-4b37-43f4-b221-dee4835bba87,Cylinder
c6939f8c-e632-4363-8cf8-40ba604e0ba2,Cone
45b23089-c256-47c4-a490-271e153b7bad,Cone
97766bb1-5c6a-49c4-a7d3-8af54f4ab187,Cube
f1733133-c1ef-41a1-9c55-f3085f5dfc75,Cylinder
b200550c-35e9-4fcc-a1df-7b81d7333be1,Cone
d394f371-c087-4cc1-984c-20c74cbbc51f,Cylinder
ccacf629-38c3-41e5-aa42-b4fc73452917,Torus.124
84742029-fba9-446d-a670-663928b0a356,Cube
04339b2d-5b9b-45ba-8fef-aa8117e9068b,Sphere
da9c14fc-2237-462b-924d-1cf5169e5f19,Cube
80b5011f-f763-472c-95be-fd6a74ac3b03,Cylinder
bacc445a-7e35-4e9a-810b-8f588885e23d,Cone
1e061d5b-a66e-446d-9ada-ca7044107000,Cube
96b0e8ff-1ea0-4662-9642-b1ae860b07df,Sphere
c591d42e-8d65-4f62-87c7-e727a02c41a9,Torus.125
02cee1c5-a672-4a6b-aaeb-3630b948f17a,Sphere
af994acf-f653-4aa0-b796-87d28c93e40c,Cylinder
7bc491ce-81d4-407e-9440-54a5ebdd37c7,Sphere
bb6ce382-ad32-4abc-a1ae-f3baace50c57,Cone
1b14a982-784b-4ea0-9c86-2a9b2677d87f,Sphere
1a5472b5-0386-423d-8ee8-ccc5f7ce9eca,Cylinder
704eff3e-2816-4268-a8ac-209bed7962ee,Sphere
f354c594-d348-45d6-a232-7be80fb38185,Cylinder
98d383bf-00f2-43f3-89d4-ce0b5dc3e9e4,Cylinder
1ac07079-0e4d-4d47-b360-76f0534f0b79,Cube
6c1ebc58-cf78-44fd-a51d-852c3feb0aa6,Cube
4104d321-974f-4690-8d0d-e2c9a38705ee,Cylinder
a1c345d4-1046-4527-8e05-4302671633a5,Sphere
e117b46d-c80b-4b9b-9d0c-ae4a4593e7d9,Cone
8660c42b-08ec-4ad6-b869-535266960dfa,Torus.126
7ef28d9c-b1c8-4a81-b32b-4a2b62963726,Torus.127
df498fc3-9137-4b4c-8b25-6b650e36f15e,Cone
a73ad201-4036-499e-9b27-8a23a60d967b,Torus.128
fe349833-a5d4-4434-856a-c23e9f87e55e,Sphere
55bfd61c-c24d-4ce5-91c1-2c631a3dd279,Cone
69458755-7522-4d2b-b055-e3f55fd6efaf,Cylinder
289c236f-e5f0-45a3-be06-cce9d9b916a2,Sphere
6f39d7b3-986e-4042-aaa9-b2975ac1f7a1,Cone
236b7c96-dfab-4925-9739-2e98a48d1b25,Torus.129
1fc1e7e4-9e24-4b9a-91dc-7d9bafd3bba2,Cylinder
4cca544c-29a7-4f4d-b5f5-60536124ca9a,Sphere
3e27ae1d-92c4-49b7-b7f0-eab96b0f24f8,Torus.130
6740ae97-487f-4d36-990c-db94dbefad12,Cube
e879721e-77ca-46c3-b710-9a2de4ef4879,Cube
8225eea1-7134-4ae4-9fce-4eb11ba5ff14,Torus.131
ec7b25a8-f86f-4c46-976c-e41ce184b7f7,Torus.132
ef53ee06-fa7a-4ef5-920d-960e627d1ae0,Cube
646710b0-3115-4729-a21e-1da8e0a53fa4,Cone
c2a9809c-887a-4f8b-a587-ab2cdce309be,Cylinder
2bdf9cc2-0937-4896-842a-382e74752d8b,Cylinder
329a5a98-5239-4f2c-8fa0-76d4d359525a,Cylinder
9fb24608-410c-4ecc-9111-a096ddf490dc,Sphere
88cd4c78-5792-4be0-bd58-6018fa4f6363,Cube
5c97145f-6d0b-45ec-a64d-e17546bd23f1,Cube
a10719cb-110a-4e61-a3e6-4b08047c7e98,Sphere
efb16114-5964-4a25-ab9a-1591ab238f8b,Cylinder
9dd1fb63-474f-475b-b90b-131d26c55fb0,Cone
6f9893f9-4afc-4450-bddd-b0a919c60338,Sphere
059dbab2-171d-413a-85e5-4209a0a6989c,Cylinder
8e41bfda-247a-41b7-8002-ef2bf07f2fc9,Cube
95c80dce-a4bd-4673-9b16-16cb6c714587,Sphere
68174b85-bfaf-41ea-b968-a41ad1f87487,Torus.133
bd5f6169-a71b-4df3-a7c3-4b26345e17ab,Cube
05de1b39-f7ad-4927-a9b4-a0489cf34313,Cylinder
42a19de1-34da-4959-864c-ad634d0f418c,Cube
a06ecbf4-b579-4fbe-95b8-1347d128915f,Cube
99a5d00e-71fd-4895-bff4-0d555eeaaf3f,Sphere
4bb1325f-a71b-4c6a-9635-9cc016eaa39e,Torus.134
70ab3d95-86e3-4dc3-b2da-897538ef6289,Cone
3794abbf-d57e-46d5-afd5-51098ef92fa1,Cube
df7fcdc9-7cb6-4ef0-b91a-4fed3641cc57,Cone
01d745ab-33b8-4b75-83c2-49fd30704d92,Sphere
69ddc482-a26f-4f1c-8db2-f7ee39094359,Torus.135
dbf69677-bb57-492a-999a-bf020ea83b18,Sphere
6238d5a2-a702-45bb-ac63-dad4149bafa0,Cone
2f18de4f-906f-496c-9870-0d10e5a27de3,Sphere
25939a92-0f59-46d1-b159-69880895d12f,Sphere
c0591e88-3113-4581-aede-e8f43e81e0ee,Cube
47ce6250-8521-4758-b587-2a8b990c98c2,Cone
95a0bcf2-22d1-420a-a6c2-2045e41f630d,Torus.136
03269073-45c2-4918-9041-3b11b748efb5,Cube
8c364d9f-7a15-4a04-a435-210209f94326,Cone
50171749-5c12-413b-a5d2-a10c6f5eb973,Cube
1c4d5c1a-20c4-425d-a69d-13510c9eb801,Cone
f89be28b-eb6e-4760-ada7-0c461e455fe9,Sphere
76d94311-f41f-4577-8d12-827b030421a2,Sphere
914f7532-59ec-42a5-85c7-dd2858497a03,Cube
7f8f5124-7531-4f9f-a7f3-958768806117,Cube
ba86c84d-fc2c-4c74-b2bc-715366857c75,Sphere
5b822689-817f-4053-9812-fc0cc3b759e9,Cylinder
ebac3292-efae-4bab-aea1-bcfc8978652e,Cone
264f2239-bba0-4a08-9486-5d8100361d8c,Sphere
a1c33b94-9039-4867-825d-a8bda4a08313,Sphere
f2988785-567b-488f-b7ef-9c90435a7181,Cone
c5ad4327-cd0c-4679-90bb-ae74a498c192,Cube
1e596149-7db3-4d3c-8b12-96d6b0b247cd,Cylinder
05be1dd7-5ff2-436e-83d6-03914164148d,Cylinder
a550b179-d391-47c5-92f2-8fe3db1e6f2a,Cone
2371caae-2215-452a-bdcf-4d445326af34,Sphere
711aee86-1e4f-4740-b019-63511d1bcf5c,Cube
dbd53a8f-aa16-4235-b1cc-69f8b9017523,Cone
7edee3c5-7a89-44e3-99d8-c7abb71db101,Cone
b15c7587-49f8-44a2-a730-8a9979419810,Sphere
cf3d93bf-c7b2-4177-9f75-ab346edb221a,Torus.137
91b33c22-079f-4ef1-90b7-b4ecd8963ddb,Cylinder
4eeef396-1cbb-4bec-8a34-1700b0d8aa78,Torus.138
66263902-203c-433d-a8d0-ddae0c339e08,Cone
e7e6dc1e-7e19-49d9-8312-f0206c4380f5,Cube
de1e7e98-e6b1-42ce-83a4-6fd292a05e51,Cylinder
732a3338-2938-4dcb-8398-cec106ab63d8,Cylinder
432e67fb-01ef-4023-ab46-2222973cfe1f,Cylinder
b8e39d05-f5a9-4e02-87ac-fbf4ccbea6f7,Cone
aaaeb490-ee91-4621-8ed8-4d42558683ea,Sphere
3ec6a6a6-9745-4bf1-a607-52bcbda5a52c,Torus.139
20124d07-40ae-4de5-9f99-1c898e0c8738,Cone
2913a2b3-7ee0-4c97-855d-0a556bb080d6,Cone
7e1b2713-325c-4dab-a30c-be89c0eea9f5,Cube
f3eebfb1-6b3e-47c7-a50c-23b6a46d4928,Cone
dbd01709-7086-46fe-983b-501f11011c80,Torus.140
bd01a904-66ee-4a38-b26f-b85a25a173bc,Cube
3a75f34b-ce54-4795-979d-1e514e3060ff,Cylinder
2a265baa-aac4-4e09-b2bc-9ec69e433a7d,Cylinder
698e2b7d-82f4-4628-bd20-f3014dc5b7a8,Cylinder
3edc0f9f-4a29-472e-a1ea-f491a5de43c2,Sphere
d305ea94-6884-4e69-8396-a3d6b08a78ba,Sphere
2ab8f7dd-5532-4bb3-8109-73c164319c41,Sphere
0554546e-2edc-429f-8776-36cb966fac95,Torus.141
83841c00-3779-484a-ae3e-4b94b6da752e,Cube
6088939f-d343-4114-b8de-b71b3ae46929,Sphere
f21f0d8a-9465-4df4-b103-f99b40b94781,Cube
d937dfbf-9a88-40ec-a75c-fa9790003ce8,Sphere
ef2a7e46-c011-4362-83c3-c8ccc2f78aae,Torus.142
63e60cc5-deaa-4ca7-b5df-c4be1636a3d8,Cone
379c3d86-30b8-4031-957d-d9bcf1cf53d1,Cone
9cd6aa8b-dfef-4c51-8e44-bcbd767c55ef,Torus.143
db0d8f02-1198-4f74-b900-1c8cdd94ebdf,Torus.144
1c10b806-c57b-4fa8-919f-3dadea01a030,Cone
d8a8b50f-fdb1-4dbc-a8f5-200421e05162,Cylinder
70441e5e-e929-4268-8015-d7add355e33c,Torus.145
4ec15283-35de-44de-9d9f-a06a741a335b,Cube
65cd3988-7e8e-4371-9117-7a89cb36d303,Torus.146
7249ec56-88c3-4d03-b454-f3b0d0334248,Sphere
8d33a661-9c63-454b-a655-56383989a552,Cylinder
cd19ef07-1d3c-46e0-9161-743a1c1c4f49,Cone
b116b91e-365c-4b89-9e06-70fabeaccb5b,Cube
8a941141-ba9c-4e50-ad65-23bb88f6b3dd,Cube
1de11f36-6243-4663-b619-bc7be11c1e97,Torus.147
6ee782d3-c610-4150-9b92-740f4f534bec,Cone
ddbf3abe-a5df-4688-a6f3-bea9a7088901,Sphere
5702f7d8-6ac1-444d-9629-9ca049f25111,Cone
7f6f1c21-a3d6-4acd-8197-ce7cc8bd3ff3,Cube
da9ca485-ca76-46b7-8b35-a7f816d5ac69,Torus.148
c7925343-d7af-42d9-b080-6875733933f0,Sphere
ba692bfa-55a4-425c-819e-712c682ddcde,Cylinder
9567e2ac-00fe-450a-b73f-bfd67d611a70,Sphere
9de44f13-9625-436e-913a-f124734a0d65,Torus.149
26a1b459-43c7-4951-a096-f34f5d6e1f65,Sphere
2e0fe627-5262-40f2-8e90-68ba29f10318,Cylinder
d6591568-eda5-4f41-b8a5-dd8693e6ca61,Cube
26236d8d-8061-4fa2-8b54-f6eeb2b6176f,Torus.150
12d05354-f954-4e3e-821e-9c2a4987c1db,Cone
45f9da24-b214-4c53-a556-95110cfc842a,Cylinder
001352ce-6756-4705-b25b-d621ea1e7b71,Cylinder
19776d82-87e4-41c0-91bf-569315c49b77,Cube
323062d1-c505-41b3-aa7c-4f8b3c2608d8,Cylinder
4dc1891a-ea97-4b19-8fc1-50727aac4531,Sphere
be0245c0-d961-41a7-91f8-ffe344551f12,Cube
31c9c97a-dd83-4a7d-9a79-a54b6196313a,Cylinder
6a632b88-cd24-46fa-b13a-0807f904f16d,Torus.151
3e3aed68-2459-474d-9412-6bcdb46ef294,Sphere
c7677eaf-3392-4a24-81c7-d57012922974,Cone
b8044760-1f92-41d6-a17e-65e983b88ce5,Cylinder
f8dcd089-c6fd-4260-ba8e-0138b9e0da57,Cylinder
173f342e-6d44-4845-9440-721b6ef9d80d,Sphere
1289268f-9247-491e-8a7d-c371f8e4209b,Cone
399cda8e-0e4f-4ac0-b97d-a6c300edf9f5,Cone
df164490-83c6-4f4f-835e-6d73c2048e25,Cone
041d7574-dfdd-4ef9-8450-e5b343431150,Cylinder
7f632c9e-4ac4-4149-9316-a3eb1c1840b0,Cube
f8a74137-feee-437f-bae6-5d4831111eb2,Sphere
dfd3a7a4-2717-4196-8e71-907994191090,Cylinder
8aec54f1-3ab8-4215-ac34-2dc7e95efc65,Cone
652fba2b-fc0b-4ba9-93dd-63994553006e,Torus.152
0cd0a0da-e1f6-4bc4-9279-c6e75a1f5b90,Torus.153
d1cb3351-f46d-433c-a57d-0ce2cef76df2,Cylinder
ce8628fe-9bd0-4580-a601-475ccdcf111d,Cone
a976c425-f10f-4311-8aa1-5bd831cb471c,Torus.154
72616f8c-4667-48f0-a519-93ccf3ee00b4,Torus.155
aecb7c3e-34c4-494c-94c8-cf800078aad8,Cone
4cd62182-1728-47aa-98ed-3f7516f38587,Cylinder
e12704a8-4884-4ba6-acb4-7794e9332c78,Cone
00d7611d-1579-4537-b575-60211cc5e487,Sphere
382bc7da-c3af-4730-8c62-3caac7cbad31,Torus.156
444d0bc2-abac-4b3b-b56b-98db99b4b70a,Cone
a2e42271-2249-441a-be3b-40177edb8100,Torus.157
d98d02bf-7d90-4f07-9d2d-0dc8c9d14bc0,Sphere
094d8fa5-5bc0-468a-bb8d-3d283fa3a9a3,Torus.158
84d49381-a3bb-45ff-91c2-19d068456fff,Cone
77edde0b-00ee-476c-8859-1d0d48b619ee,Cylinder
58eea9b3-a11f-4992-83b0-d8944a1a9e92,Cone
d3567394-8617-4003-a31f-99694d3cfd88,Cube
44078569-a6e3-490e-812d-aa5e45b25315,Cone
6460e052-e8cd-46b5-a972-74e61adc6a4a,Cube
6c251cf9-4fb2-4d16-aaad-d3760a14a1be,Sphere
5c48e030-5fa5-4f2e-beb9-e0d78a5df184,Sphere
853b40d8-ae7d-4071-9b22-b6b5c0914144,Sphere
5e3583f1-8fd9-4773-8ab9-498cb34cfdf3,Cylinder
0bb38942-0176-42c0-a491-86547668d081,Cylinder
6e1744fc-de33-4566-bd74-15544aecb43c,Torus.159
ac939056-13fe-4871-9e65-6b14746a338d,Torus.160
699c6289-496e-436c-bb7f-efa1cf4e53af,Cylinder
f90998cb-1fa6-4e4f-8794-1e45f1337b0f,Torus.161
51098d79-5bae-416e-be2e-e0a2eb1af50a,Cube
e8be0ce9-d863-49f3-a1ab-0bf0229398ed,Cube
55148c4a-7567-4dee-9296-02a6bbb84583,Sphere
6bafdbf2-9bf6-4975-855e-ec4daacef7a7,Cone
b9e4aeac-e756-44b3-b31d-c90a78848db9,Cone
add3a714-281a-4eaf-ad48-b9e75f52956d,Sphere
8ae91d3f-c007-4e3d-bfaf-b1031a350ca7,Cube
f7e8c802-3d88-4bac-a713-7e744737f5b5,Torus.162
10dfb4cc-3bdc-456a-8645-ba3bc2d5418d,Cube
d3261028-317b-4f79-94ff-3e45378cc648,Sphere
f7449a0b-5206-4d63-9019-5ee0b070f8a0,Cone
952659f1-9cf9-4fad-85bd-ede1db5e0a05,Sphere
4faa6998-bb42-4e58-827d-44be04656e76,Cube
38b74a2c-df68-4e1e-a4c0-45a5533ebeb0,Cube
c9eb6858-fb77-4bbf-b17f-157d75689423,Sphere
67e256db-23c6-4c20-8dbc-6632ca8f249b,Cube
c383ae8f-edbf-4919-9aac-84441d8c971a,Sphere
47584193-3c71-464a-99f4-2a25c1ee5eef,Cone
a069aa93-9824-4e0a-bbc7-7a7347adc2eb,Torus.163
012eeb98-61a0-4576-bf5e-868593c60b29,Torus.164
1b9e1a8f-e56f-4d06-9d97-adc1e05679ad,Cylinder
5eecd749-6bea-4250-97d1-c032db9ce829,Cone
1fc8b261-6415-40a2-8559-3b92ed284036,Cylinder
e1a08a87-e755-419d-9649-30b29135c3d7,Cylinder
80edbc14-b8dc-4204-a8ec-e9b6638aa256,Sphere
b4b923c9-701f-4e2a-8f2a-d38a039d3782,Cube
0bdedbb5-0e3f-4ca6-9c52-a4e6b6c674fe,Cone
8626582a-1db6-4eb9-839a-441674686a38,Torus.165
93faa6d3-94c6-4904-a60f-fa4c5f11d35c,Cylinder
3f3bc701-8ca6-43f1-9dd1-f0fbb5643cd6,Torus.166
460d96df-2fc2-4092-8641-c606f672ff35,Cone
6504a5a5-8814-4cf1-bdd3-abcc8e84a140,Torus.167
12d923e1-efd7-42f7-b96f-d57a0cd1b9ca,Sphere
aeed9cc6-03ef-4467-af0e-adf5d855563e,Sphere
90196dd9-393e-4502-84be-b8a417b8dd3c,Cone
369da406-6d2f-4fff-8b30-fbd85728bb8e,Cube
071fe83d-01ab-4990-97a0-155898f7351e,Sphere
5fe63fc6-f429-41e9-8628-f4be25cf7e31,Cylinder
319fa7a3-08cb-4a45-9dca-1143fc44eb9e,Sphere
12fd400e-6a69-493c-a9f9-79c138c9289e,Cube
26c3a48d-4bf3-41c3-935c-e970695d1e2f,Cube
1d802a8a-4d79-48af-8514-6a8e2f1a9fbb,Cone
391496eb-e797-4ae8-86a6-fa32f56f2df6,Cylinder
ecf4cf1f-584d-4a5e-ac58-0028be3dc580,Cone
8776d871-21ba-4316-9d76-2805722354e2,Torus.168
bb6514db-9c5d-4a64-a7db-df5b8b32c574,Cylinder
b3e8ed5f-cd0b-4247-8a1e-dc8e1a4421a5,Sphere
ade0a80b-0ddc-4f8c-ad22-0de364ee7586,Cylinder
99794538-dab7-40f0-8d7b-75604c691ac6,Cone
40948165-c7bb-478f-b3cd-b720fb3b474f,Sphere
f4ef7c2c-b8dd-4f35-a214-7d92ca5be430,Cone
a0d34bac-e6f5-4f40-b388-7a55ae617861,Cylinder
0780e3f1-dc4e-4036-beed-ce788332c294,Torus.169
6c2dc7d4-f30a-49ed-ab86-d1cd173dc4f1,Cube
4a7e55f8-9231-47ac-a46a-a65623f6f0dd,Cube
405f3ce0-b711-4154-9349-76f1c9342643,Cylinder
4082cac9-25fc-4dea-8315-e79b564fcd5d,Cube
92e9fef9-5cb4-4ac8-b77b-55f2a639c890,Torus.170
